date,min_temp_c,max_temp_c,mean_temp_c,mean_humidity,mean_wind_speed,mean_solar_irradiance,max_solar_irradiance,day_of_week,lmp_opr_hour_01,lmp_opr_hour_02,lmp_opr_hour_03,lmp_opr_hour_04,lmp_opr_hour_05,lmp_opr_hour_06,lmp_opr_hour_07,lmp_opr_hour_08,lmp_opr_hour_09,lmp_opr_hour_10,lmp_opr_hour_11,lmp_opr_hour_12,lmp_opr_hour_13,lmp_opr_hour_14,lmp_opr_hour_15,lmp_opr_hour_16,lmp_opr_hour_17,lmp_opr_hour_18,lmp_opr_hour_19,lmp_opr_hour_20,lmp_opr_hour_21,lmp_opr_hour_22,lmp_opr_hour_23,lmp_opr_hour_24,lmp_opr_hour_25
2024-11-14,9.1,20.6,14.604167,52.5,5.5875,161.375,622.0,3,42.05043,41.74694,41.83151,41.94548,47.14663,50.11079,49.5717,30.3438,5.47604,4.49256,4.36372,4.22582,4.02356,3.05174,4.44436,32.25089,49.16558,48.40147,46.83889,46.47967,46.29549,46.14783,45.81279,42.14458,
2024-11-15,11.4,15.8,13.595833,68.5,11.9625,150.625,592.0,4,39.94691,39.19466,39.1333,39.08129,40.05486,46.12485,46.04291,24.1783,2.63366,1.12626,0.30685,0.02281,-0.75805,-1.44442,0.45517,19.86606,47.59034,48.15965,47.35063,46.99975,46.83934,46.40765,45.91874,44.83204,
2024-11-16,9.1,17.4,13.279167,46.25,10.854167,160.0,620.0,5,37.17319,37.00838,36.93255,37.44275,39.02307,44.01843,44.10684,21.59563,1.11441,0.1453,-0.48357,-0.90997,-2.77386,-10.21,-7.39861,19.6241,50.55619,50.72376,50.61758,50.48224,50.26713,50.64455,50.40405,50.04015,
2024-11-17,7.3,18.5,12.825,45.5,7.545833,159.125,617.0,6,44.96135,44.44878,43.44966,42.55238,44.43083,44.20234,43.1944,26.22441,-3.39185,-4.34859,-4.31863,-4.32191,-5.19255,-5.00596,-4.30661,24.28,44.41807,46.23017,44.52521,44.78837,44.53351,44.00358,40.66178,37.77711,
2024-11-18,8.9,17.5,13.129167,63.208333,8.416667,154.875,603.0,0,33.10675,32.42866,31.29564,31.54676,34.91116,40.90164,41.6476,26.82,-4.80783,-6.04304,-6.4649,-6.60497,-6.47192,-7.57842,-6.44669,11.83919,42.38964,41.62549,43.15663,42.14416,42.4898,44.4583,41.89455,40.452,
2024-11-19,9.1,18.6,13.3625,54.708333,6.241667,149.958333,592.0,1,49.92826,49.33943,49.33455,49.2665,51.18672,59.17396,65.27019,43.51866,14.08186,6.45795,5.31857,3.29871,0.09516,-1.11521,3.05125,35.89507,62.90917,61.85212,61.35209,59.66196,61.36846,61.35323,59.76617,56.50815,
2024-11-20,7.2,20.6,13.479167,40.0,4.95,157.416667,612.0,2,47.18507,46.58506,46.0,46.0,49.01754,53.25959,55.72807,36.94776,8.21954,-0.50611,-3.23845,-4.07064,-5.7013,-6.90797,-2.88543,34.8838,54.3735,53.70429,52.85706,54.0714,54.89654,54.35288,50.82575,46.68674,
2024-11-21,7.2,20.1,13.491667,55.166667,3.804167,159.125,620.0,3,51.04265,49.82477,49.29714,49.06952,49.38683,54.12204,58.60575,40.14955,11.64913,2.10057,1.03203,-0.16998,-1.52742,-2.31491,-0.51007,38.11047,65.04793,63.13422,60.89874,61.74204,61.52812,61.13349,55.70856,49.54095,
2024-11-22,7.2,18.9,12.9125,69.666667,4.070833,153.958333,604.0,4,49.07577,48.4976,48.1934,48.06519,48.79552,55.52294,59.33849,46.33162,14.54074,10.60939,9.18947,5.88625,5.65881,3.28398,7.92241,43.92,59.43006,62.04033,58.26563,58.30563,58.84369,57.313,52.61588,49.54281,
2024-11-23,9.7,14.1,12.191667,90.833333,5.375,33.5,128.0,5,43.46128,42.57925,41.406,41.1815,41.35451,44.31432,47.25453,35.7303,9.45872,8.5002,9.16569,7.06,6.34849,6.88,8.21491,36.18772,47.09684,47.03324,47.00579,46.48955,46.3112,46.24761,45.07017,44.2572,
2024-11-24,11.8,15.8,13.675,89.458333,4.545833,121.125,515.0,6,44.53949,43.0699,39.09465,38.14694,39.13609,44.65139,44.44283,28.47469,5.29181,3.22139,3.08606,2.7095,0.94659,1.46043,3.11539,36.39085,53.68521,54.3862,54.81465,53.89793,53.61622,53.58251,52.06599,48.47005,
2024-11-25,10.2,18.9,14.116667,74.416667,4.2,94.666667,450.0,0,45.93633,45.81505,45.56147,45.75613,46.30241,51.98243,55.17432,51.2343,41.96571,40.52673,39.10302,37.51145,38.44198,37.72532,40.0,61.15726,65.77,66.35047,65.88377,65.93019,65.33784,64.28489,57.78799,51.35587,
2024-11-26,13.1,17.5,15.366667,80.625,3.779167,54.083333,231.0,1,47.57281,44.44,43.97106,44.12843,44.29059,49.6762,53.21342,50.56376,43.73579,42.81781,41.74396,39.142,38.6832,39.87637,41.83,51.99437,54.10774,54.93551,51.36107,54.37686,54.92627,52.48958,48.2003,44.21299,
2024-11-27,13.4,18.0,15.541667,94.5,4.745833,88.375,441.0,2,43.41105,41.77327,41.57632,41.56711,41.98991,45.94435,50.50127,51.60385,48.56803,41.51878,36.77354,32.01308,31.78574,32.38119,34.01555,48.31026,56.19223,60.55519,60.29514,57.35456,57.39823,57.37874,57.09304,55.06124,
2024-11-28,11.5,21.2,15.891667,51.958333,5.795833,140.083333,566.0,3,46.13138,46.87568,45.2266,45.19818,45.7263,47.80777,47.90183,42.77116,20.0,14.69285,14.2577,14.04271,8.06068,8.41995,15.0031,42.76358,50.68045,51.04885,50.86084,50.18826,50.20046,50.41377,49.9301,49.0808,
2024-11-29,10.6,22.0,15.6375,24.75,7.65,88.208333,371.0,4,46.18231,43.8561,43.26826,43.42189,44.82229,46.11676,46.50396,45.0,37.12793,34.82713,32.45538,30.68926,29.57236,32.90226,34.75,50.03808,51.67281,54.30687,52.72068,52.32141,51.58675,51.21861,50.55233,45.26194,
2024-11-30,10.9,23.7,15.85,27.291667,6.6,128.791667,562.0,5,49.46754,46.54296,44.80833,45.87499,48.68355,49.1865,49.02557,41.54056,30.84634,28.71472,28.52798,26.63378,25.45425,27.77672,31.01046,52.3131,57.26554,57.91943,59.15576,57.22665,56.95802,56.80233,56.70636,54.66251,
2024-12-01,9.9,20.1,14.65,55.583333,3.991667,141.666667,563.0,6,62.66061,61.52251,56.96297,55.0,55.0,56.05127,56.1923,45.18363,27.19686,22.73169,20.93664,20.87771,20.58667,20.39088,22.99488,50.98847,62.25252,63.09009,62.90694,61.65871,61.24652,61.52294,59.29906,58.04687,
2024-12-02,7.3,18.7,12.8625,63.083333,3.833333,132.75,535.0,0,62.20328,56.77534,56.35719,56.21803,58.26161,67.88508,68.73397,63.48467,38.11041,30.97967,29.28458,28.70942,28.5,30.03224,33.8112,53.82301,64.89825,69.01145,66.14509,65.77659,65.98268,65.88095,64.68748,61.62528,
2024-12-03,9.8,18.0,12.870833,82.0,4.120833,118.083333,502.0,1,50.05472,47.17557,46.58568,46.52651,47.2661,55.5657,61.90425,55.80781,40.40233,36.13476,35.73671,35.12609,32.86729,32.81105,35.71895,49.63165,61.93442,63.59444,62.76385,62.56064,62.04641,60.82548,56.61443,53.25233,
2024-12-04,10.6,16.5,12.616667,88.25,3.854167,114.25,526.0,2,46.21234,44.45121,43.89256,43.79764,45.26472,52.0,55.81411,51.33723,37.41505,26.51832,25.59153,24.6366,23.61807,20.1119,25.70653,47.36936,56.50951,58.89539,56.7637,56.1766,55.80542,55.82071,54.1916,52.47017,
2024-12-05,8.3,18.8,12.0375,81.125,4.6375,134.458333,563.0,3,49.30784,45.49272,44.30969,44.1961,47.91762,51.47049,53.05113,48.76367,29.96404,25.33905,22.75418,22.52324,19.84067,19.77123,24.1618,46.44302,56.01479,56.35941,54.86425,54.62289,54.42095,54.67305,53.02971,51.53272,
2024-12-06,7.6,18.1,12.558333,70.25,5.1875,140.083333,562.0,4,48.91757,45.29151,44.68068,44.4762,45.24406,54.08225,55.82956,46.98156,26.4631,18.9843,18.19087,17.3687,17.28512,17.35789,18.66,46.19067,56.7137,57.48518,56.33434,55.75094,56.18801,55.87412,55.401,53.42971,
2024-12-07,8.5,22.6,14.55,49.625,5.7,142.791667,570.0,5,47.15065,46.4387,44.03926,43.62917,43.93062,47.0681,47.13951,42.37504,13.4061,10.67146,10.25747,9.65324,8.47143,7.31601,12.77343,39.68141,48.504,50.05759,48.62528,48.14593,47.59783,46.90931,46.54276,46.27624,
2024-12-08,7.6,18.4,12.6625,74.541667,4.529167,126.375,512.0,6,43.82191,43.43531,42.71197,40.86145,40.45577,42.47181,42.58538,31.85,18.7005,17.99797,18.05505,16.23691,17.60147,18.40841,22.03879,40.57903,46.73312,47.66417,47.01293,46.73399,46.6809,46.52173,45.47009,44.60951,
2024-12-09,10.4,17.1,12.504167,85.041667,5.108333,116.75,531.0,0,40.46799,40.59411,40.5026,40.71097,42.24415,48.37716,52.43664,47.69503,25.30268,21.15234,18.65568,18.47618,18.32124,16.02,18.64484,44.93027,55.1117,56.51191,54.76655,54.61585,54.48584,54.52775,53.7466,51.12968,
2024-12-10,6.4,19.5,12.35,39.333333,5.758333,145.875,582.0,1,44.04136,44.23198,43.84673,43.74136,46.57566,52.422,52.61457,49.79206,29.76283,18.20087,16.47879,15.37054,15.04541,14.29505,16.02,44.1424,59.60368,62.52948,60.16648,60.2268,59.60602,59.4,57.58138,55.46658,
2024-12-11,7.7,20.1,12.445833,28.916667,7.416667,102.291667,404.0,2,49.79017,48.88088,48.62206,49.23907,51.51987,59.97455,60.02673,51.82184,37.35613,35.38451,34.54871,34.56278,33.1472,32.5062,34.29753,47.59614,59.63361,60.6698,60.76799,59.80787,60.07005,59.44943,57.75475,53.73261,
2024-12-12,5.2,14.3,10.129167,57.625,3.879167,83.333333,393.0,3,49.71226,47.60968,47.69434,47.44128,48.01345,56.64188,59.16188,55.68924,45.4908,41.75844,40.0701,36.22975,25.35887,19.43876,20.89385,39.51744,51.73283,52.02469,52.41152,52.70841,52.43465,51.84372,50.24,46.35987,
2024-12-13,7.2,16.6,11.441667,83.083333,5.0125,129.083333,532.0,4,42.26634,42.0093,42.15316,42.20394,43.03385,49.63044,52.12688,49.45484,31.21762,22.30163,21.21152,21.0437,17.34957,16.72898,21.43,40.2115,53.9191,55.03755,54.22687,53.79573,53.63764,53.08087,51.83663,51.30314,
2024-12-14,7.7,16.5,12.133333,80.458333,4.35,108.666667,528.0,5,48.85826,46.05351,43.85731,43.29909,45.32345,49.85749,50.11658,48.48862,37.0685,30.72853,30.42807,29.29,24.34646,19.67252,21.23221,37.47065,47.37524,47.89809,47.47841,47.17953,46.68876,46.59171,45.87173,42.9012,
2024-12-15,7.1,17.5,11.579167,75.875,5.566667,128.25,541.0,6,37.64755,36.73092,36.14163,35.89182,36.89465,37.40283,39.43105,39.0514,10.10507,0.86003,-1.00412,-1.40204,-2.88155,-2.50267,0.61353,22.9383,50.30295,50.78217,50.82332,50.43799,50.11485,50.30211,49.53411,48.23118,
2024-12-16,7.4,17.8,11.683333,57.333333,4.575,135.625,551.0,0,46.95348,45.92686,46.86995,46.87587,48.15304,56.34967,58.65018,55.95885,46.39776,38.41862,38.25777,37.92152,35.329,32.72686,37.39313,47.40403,55.24898,56.14783,55.31779,54.70602,54.34915,54.11652,51.01491,44.85118,
2024-12-17,8.1,22.4,13.7125,54.083333,5.766667,131.416667,533.0,1,42.82532,41.40022,41.32718,41.40901,41.85371,49.50181,52.72505,48.6806,35.09063,30.91402,29.36057,28.3205,18.97241,15.0,21.83842,38.4033,52.53928,52.33647,51.50701,50.44153,51.46084,51.21753,50.39764,48.56121,
2024-12-18,11.9,25.9,17.675,25.791667,4.925,135.291667,543.0,2,48.76318,43.15552,43.09652,43.0,44.86874,50.24547,53.17827,49.12331,34.91802,28.32239,28.18818,27.44277,26.34128,23.07516,26.99496,44.56383,49.57637,49.93959,49.28067,49.37648,49.5725,49.23135,48.66511,47.57082,
2024-12-19,11.1,23.2,15.845833,42.583333,5.3,129.583333,507.0,3,41.21967,41.03612,41.31511,41.34729,41.98363,48.10983,51.82138,48.50733,39.05008,37.42719,34.83913,34.62705,35.91491,35.26512,37.65394,48.19341,53.80668,54.54765,52.90106,52.51205,53.08411,52.50468,51.5242,48.5965,
2024-12-20,10.0,16.5,12.004167,85.0,3.645833,114.458333,505.0,4,45.98188,44.34776,41.83327,41.98838,47.0362,49.31863,50.70147,49.26319,31.41568,29.02982,28.82743,27.41713,27.90604,27.33235,29.15689,39.09002,48.71485,49.54379,48.14162,47.75765,47.55962,47.54608,46.97761,45.00538,
2024-12-21,9.1,15.1,12.1,88.791667,5.120833,117.958333,472.0,5,42.72635,42.61429,40.67993,39.88912,42.65663,43.5006,43.4131,41.74117,29.50823,22.98061,22.10149,21.96903,20.25098,18.70968,22.09431,29.5278,44.89716,45.50015,44.78415,44.5159,44.27425,44.36226,44.29449,43.75478,
2024-12-22,9.2,17.8,12.916667,85.333333,4.0375,105.75,489.0,6,37.66603,37.30895,36.97263,35.44436,37.31392,37.45704,38.57,36.61358,31.19155,20.27328,19.52689,18.0453,14.79319,16.2121,20.23796,32.05353,44.44653,44.41535,44.41164,44.23491,44.00873,43.73808,40.39034,38.33771,
2024-12-23,11.6,17.0,13.266667,86.791667,4.629167,98.208333,492.0,0,36.54019,36.49593,36.70598,37.83066,40.87176,43.52792,48.32671,45.19008,34.90132,31.16557,30.0,29.6631,29.67119,28.98606,30.14626,38.28557,49.60561,51.23978,50.59349,50.02766,49.8074,48.90245,48.57821,47.79094,
2024-12-24,11.6,16.5,13.6125,86.416667,6.033333,56.75,308.0,1,43.12879,42.37757,39.89642,39.47665,42.65637,46.16819,46.15916,45.68157,38.22643,34.38542,32.3214,31.97373,30.98858,29.78689,29.55092,32.92733,42.73986,43.07592,42.46172,42.46057,42.59423,42.43635,42.21123,41.85394,
2024-12-25,9.7,16.5,13.154167,59.958333,9.458333,129.541667,526.0,2,36.01338,35.11113,33.36976,33.59139,35.76836,38.06137,40.35508,34.61629,15.23767,10.12818,9.56038,8.16,5.84342,6.09735,9.3619,22.83767,41.58513,41.98317,41.66851,40.99451,41.18894,41.67179,41.63812,40.90113,
2024-12-26,8.8,18.4,12.720833,63.458333,4.875,122.75,536.0,3,39.5792,36.71803,35.55286,35.3865,36.94707,40.92419,41.48836,41.14508,38.56927,32.37047,29.55578,28.1665,26.19705,18.94912,23.22459,30.45594,45.34779,45.71788,45.62044,45.565,45.33366,45.2655,44.07731,40.91933,
2024-12-27,9.8,15.9,12.266667,89.75,5.295833,44.916667,178.0,4,33.33089,31.24974,31.5838,31.32984,33.22997,35.76383,35.7507,35.36917,31.70696,28.67,28.09388,27.66293,27.48303,25.77291,27.5881,29.10054,38.75147,38.68102,38.82506,38.86049,38.98486,38.91601,38.24349,36.18317,
2024-12-28,10.0,16.0,12.191667,88.75,5.166667,97.291667,451.0,5,31.99998,32.21046,31.35492,30.17012,33.63866,34.24441,34.20711,31.48889,23.56179,22.89856,23.33322,23.29852,22.29628,20.83589,23.36182,26.72593,36.54779,37.50848,36.797,36.63384,36.53966,36.45373,35.89206,35.96941,
2024-12-29,9.1,13.7,11.270833,90.833333,4.325,109.541667,504.0,6,32.85419,30.62811,31.10673,31.64038,33.14129,34.72319,34.34364,31.10485,12.73374,2.38314,1.81746,1.60711,0.7328,-1.38799,0.80402,12.99278,35.27612,35.86418,35.5207,35.47297,35.49594,35.19691,34.19054,33.39853,
2024-12-30,9.9,16.1,11.8625,88.291667,5.491667,115.083333,515.0,0,29.73379,28.57735,28.47233,28.89527,31.25,35.02765,37.15069,35.03169,25.17641,22.6212,22.2314,21.34699,21.40099,20.46088,21.64558,31.52506,43.44089,44.21437,44.82167,43.58844,43.45223,41.64116,41.5484,39.83,
2024-12-31,7.8,16.5,11.354167,87.916667,4.1875,102.458333,462.0,1,41.59534,44.56335,41.75464,41.40638,44.07987,48.64547,51.3279,50.14527,39.13371,32.80044,32.23749,32.18233,29.99413,29.11225,33.28485,39.73999,51.63201,53.91716,51.54655,51.32403,51.57697,50.44737,50.0,49.9701,
2025-01-01,6.3,15.8,10.941667,79.416667,4.354167,131.791667,538.0,2,41.35992,41.38941,41.17314,40.83716,41.51501,41.66169,42.02276,38.48371,26.36094,22.95627,22.50321,21.37186,19.94409,19.95329,21.23309,31.87551,44.57175,45.86494,45.62168,45.49087,45.42899,45.3783,44.71941,42.05664,
2025-01-02,5.9,21.9,12.608333,55.166667,4.070833,141.5,562.0,3,41.56954,40.65756,39.94135,39.98044,42.25891,46.55781,52.05364,47.42807,31.5135,27.13704,27.24743,27.58687,26.10476,25.23852,26.30279,33.18,46.148,46.543,46.31259,46.0084,45.79421,45.26134,44.75433,42.85205,
2025-01-03,7.8,16.9,12.141667,80.958333,4.404167,110.416667,497.0,4,44.72065,42.31206,42.26325,42.37899,44.03586,47.85216,50.65723,51.61281,44.90479,40.78728,37.37201,36.94219,34.5681,33.94147,34.36823,40.72501,46.12568,46.30152,43.98957,42.87562,41.55076,40.45679,38.17572,37.07841,
2025-01-04,8.9,16.5,12.354167,72.5,5.254167,129.208333,529.0,5,38.44694,37.99584,37.37963,36.16164,38.19069,38.68902,39.46,38.63435,17.55074,9.56564,7.90987,7.53591,6.83087,6.30351,9.40175,23.92073,41.18981,45.24486,44.44427,44.68457,44.28024,44.10792,43.22987,43.17414,
2025-01-05,8.8,21.9,13.95,42.75,5.791667,138.0,547.0,6,41.5467,41.37937,40.61402,40.22189,41.77792,41.82044,43.285,40.07282,20.7105,7.0,5.52764,4.83713,3.15512,0.93233,5.0208,20.39885,44.4233,46.52151,46.87011,45.63335,45.38959,44.95082,44.68353,43.61399,
2025-01-06,8.4,20.6,14.4375,42.0,4.708333,141.791667,563.0,0,43.2671,42.7256,42.69798,41.59101,44.16976,47.28942,49.03,48.71193,28.4364,16.74581,14.92796,14.05859,12.51915,8.25097,7.9,20.5084,42.28787,43.02606,43.23685,42.74889,41.97044,43.05998,40.05246,29.0,
2025-01-07,10.4,22.0,16.216667,38.666667,9.8375,130.083333,535.0,1,46.48752,46.98131,45.55938,46.29,47.94456,52.87823,56.4986,53.58539,30.33294,18.7774,16.02,14.67497,11.53349,7.09269,7.5015,21.0126,47.20621,47.80905,52.45208,50.91302,49.65793,49.67185,49.40201,49.14094,
2025-01-08,13.9,22.4,17.429167,12.666667,17.041667,139.333333,570.0,2,42.85194,42.15459,41.94999,42.00952,43.13926,48.0765,51.95649,51.84912,35.25666,24.39431,20.24376,19.28636,16.58959,13.8031,16.32455,31.54545,49.06066,51.67558,51.26311,51.11683,50.7703,50.24172,49.06344,45.45813,
2025-01-09,7.4,20.8,14.033333,18.083333,5.083333,148.416667,583.0,3,46.95684,45.70908,45.51749,45.41328,46.98516,50.2998,58.10832,55.55131,37.72309,22.00912,20.28992,19.99964,17.28611,15.68385,17.37154,32.64797,48.32642,49.92441,49.07989,48.88929,48.92261,47.97683,47.53812,47.8302,
2025-01-10,7.6,20.0,13.225,30.916667,5.104167,146.833333,576.0,4,42.48747,42.06126,42.26251,42.64117,43.01454,43.90906,46.06851,43.20165,23.49291,12.47722,10.89315,10.7,9.97092,7.84,8.7844,17.74029,38.77999,43.84441,42.69698,39.95839,39.77587,39.93169,40.74915,40.07126,
2025-01-11,8.4,19.2,13.0625,33.458333,7.358333,148.083333,581.0,5,39.72234,38.82413,40.0036,39.67167,40.07784,40.15545,42.64443,39.82864,10.40004,-0.73514,-0.65359,-0.1836,-1.71467,-2.56277,-1.15787,9.17794,42.74068,48.1136,48.20647,47.53665,46.90876,47.44329,47.35541,46.72382,
2025-01-12,7.5,19.1,12.879167,26.583333,5.079167,151.25,591.0,6,52.47534,50.58239,50.38414,50.34934,52.18716,52.79308,53.20242,49.2,18.47313,-1.55688,-2.43514,-3.48779,-3.77958,-4.66311,-3.33743,16.01401,52.95502,55.95162,55.60848,54.87899,54.7677,54.65171,54.3337,52.57646,
2025-01-13,6.4,18.5,11.954167,20.791667,5.258333,151.208333,590.0,0,54.71469,52.32362,51.71411,51.02181,52.49654,57.26595,57.44482,50.17153,33.87,15.0,8.27449,3.75439,-10.0,-10.0,3.11174,21.8008,50.8039,57.8,57.97682,58.04468,56.16874,56.79214,54.08655,52.05272,
2025-01-14,6.2,17.9,11.4625,25.416667,6.079167,151.375,591.0,1,59.15,55.77209,54.27864,54.38491,56.05395,60.44885,67.5766,64.04349,36.29979,18.44819,11.22,11.7,6.81554,0.77409,3.07386,28.38229,59.22836,65.01641,63.81229,63.43691,62.50848,62.09788,60.30782,58.39808,
2025-01-15,6.4,21.0,12.8875,26.791667,5.595833,152.791667,595.0,2,54.29864,51.35742,50.96544,50.73116,53.62122,56.82531,65.36994,62.97737,35.98408,14.20123,7.65907,4.84693,1.42415,-3.13294,0.52955,24.1757,58.73188,63.96648,62.82364,61.73322,61.62,61.21487,55.97793,55.26575,
2025-01-16,6.7,18.4,11.983333,42.083333,6.466667,153.5,598.0,3,48.57592,47.98581,48.05101,48.04266,51.14324,55.3267,61.5791,58.37598,32.03248,11.55595,8.05808,8.4743,5.48637,3.83686,4.82438,24.68675,53.01018,56.25179,55.67448,54.60114,52.51678,52.39791,50.82,48.85919,
2025-01-17,6.9,15.4,10.983333,81.5,6.529167,131.833333,539.0,4,46.16544,45.26151,43.90906,43.7613,45.39422,49.54601,52.16882,49.74026,21.62484,-1.56139,-4.85217,-4.90443,-5.26684,-10.42514,-10.73098,-2.53177,48.98505,55.00535,53.23584,53.45039,53.00613,53.47904,52.80337,51.36394,
2025-01-18,7.7,15.8,11.354167,79.375,5.925,149.666667,584.0,5,71.09178,71.38278,66.8557,68.48855,71.86462,76.14401,79.23254,68.91063,36.1316,12.58674,9.48668,9.09645,8.10303,-0.58351,0.20824,19.74478,70.88292,76.19958,76.5344,76.39759,76.26794,76.01866,76.20214,75.93412,
2025-01-19,6.6,14.4,10.316667,87.166667,4.995833,135.458333,564.0,6,68.65868,68.45,67.81003,67.35998,68.4947,69.00815,71.00037,64.41227,36.47489,5.47893,-0.19367,-0.31627,-1.76241,-5.12317,-4.08564,6.94745,59.1129,70.06914,70.28035,70.0653,70.15954,69.88023,66.47693,63.76834,
2025-01-20,7.2,19.8,12.9125,50.583333,5.695833,157.25,611.0,0,68.66,70.4187,70.55727,72.26653,72.88187,80.53017,85.0,80.08642,44.94732,28.50916,18.38428,17.86279,13.47956,1.92,10.26539,24.5669,68.57194,76.56856,77.24802,75.49587,74.62529,74.83626,73.31751,72.13231,
2025-01-21,5.7,20.4,12.891667,13.166667,6.870833,165.458333,637.0,1,77.31312,75.49996,74.55906,74.92806,74.73613,86.6812,90.53346,81.67728,50.74705,32.62737,26.53027,28.65337,26.08889,20.24174,24.84816,40.93039,76.391,81.02139,78.59986,78.16353,78.48975,78.08628,78.41009,77.3045,
2025-01-22,8.2,22.0,14.616667,12.916667,6.379167,148.5,584.0,2,57.22462,55.95585,54.99641,54.88505,58.77804,62.25749,70.0,63.52241,38.00289,25.0,19.39082,21.03289,18.04185,14.25255,14.13619,29.76786,54.87501,57.73716,59.23069,56.58748,56.28447,56.28226,55.75944,54.91649,
2025-01-23,9.0,22.4,15.808333,9.375,5.970833,165.958333,635.0,3,58.05071,55.7976,55.39597,54.93776,55.2187,60.50016,66.38508,60.07973,35.32747,16.97954,13.27791,12.37368,10.10898,5.54898,7.87391,25.12597,54.15654,60.40326,60.44761,59.77448,57.88166,57.45111,56.1369,55.01127,
2025-01-24,8.8,21.6,13.9,20.166667,6.5875,166.0,639.0,4,50.29466,49.46822,49.53645,49.65347,50.76411,58.29078,62.90664,55.46863,32.13295,18.62,16.02,15.92815,13.47434,12.41899,13.57115,30.41055,52.41876,57.08077,55.90335,55.67333,55.62665,55.62875,54.70502,52.49337,
2025-01-25,8.4,15.5,11.854167,63.583333,10.216667,112.208333,428.0,5,42.80727,46.30565,44.95771,44.2687,44.71397,45.86441,49.94308,50.29702,40.51159,30.7653,25.8115,21.70707,16.64613,13.99961,16.71885,28.28454,46.47417,50.47202,51.15001,50.82316,50.97251,50.80485,52.34461,49.66968,
2025-01-26,8.1,12.6,9.866667,84.541667,8.775,72.833333,297.0,6,51.71417,51.00987,49.31813,48.02212,49.8971,51.84742,53.73529,50.83195,43.71521,40.62,35.83986,33.88088,30.27073,28.79808,33.8099,45.25596,55.63009,60.07022,59.24207,59.19166,59.51409,59.10863,54.73112,49.77,
2025-01-27,6.2,12.7,9.645833,80.0,6.2375,141.5,560.0,0,54.00385,53.78125,53.42071,53.43345,57.93665,63.42905,64.49378,67.63118,55.83213,46.28219,41.29355,38.31597,35.8139,31.31443,34.02615,41.70068,58.44392,60.35178,64.15878,63.81129,64.30034,63.68135,64.2423,63.03645,
2025-01-28,6.2,14.4,9.8,84.416667,7.029167,159.625,620.0,1,58.51758,57.38083,57.208,57.23999,64.32576,70.2668,75.29357,71.64797,42.31597,31.81623,23.90319,20.5767,19.21741,15.62707,16.89463,30.14732,51.49397,61.55241,61.42428,60.46117,60.16128,59.69054,59.00527,53.74239,
2025-01-29,5.9,14.1,10.070833,84.291667,5.8125,160.0,603.0,2,47.32706,46.2501,46.60847,47.16304,51.15144,59.48033,62.93432,60.82219,35.1255,19.89144,13.90178,13.53401,7.47909,4.48496,2.81432,16.06,45.26633,57.12908,56.16038,54.5705,54.58739,53.93936,52.40636,48.0,
2025-01-30,7.8,13.1,10.408333,84.75,5.429167,84.5,360.0,3,40.93854,40.19992,40.01163,39.81182,42.12814,48.08,58.09329,55.28665,28.16,12.00801,4.17147,4.21344,0.14396,-1.85985,-1.6892,12.64636,45.47906,57.22768,56.51532,54.64656,54.47121,54.66357,53.54704,47.54447,
2025-01-31,4.8,13.9,9.725,85.208333,4.983333,161.541667,626.0,4,44.70187,43.17639,43.13462,43.20948,44.30417,52.23844,58.16472,54.28745,31.01058,18.52167,12.97709,12.78532,11.0,5.0,7.72257,15.98971,46.50489,51.39418,47.22456,45.40432,44.21352,44.35366,43.65346,42.86842,
2025-02-01,7.1,17.1,11.720833,79.083333,5.125,162.291667,619.0,5,40.23922,38.798,38.09259,37.56652,36.7991,38.0195,45.50081,40.13189,22.14018,9.78,2.93405,1.39868,-2.43695,-4.94768,-1.90459,5.4105,37.17637,48.48044,44.43611,44.52045,44.52937,44.54141,42.36009,38.89815,
2025-02-02,10.6,18.9,13.095833,85.625,5.445833,157.0,634.0,6,40.97175,40.40532,40.23839,38.73186,38.26226,40.12092,43.42774,40.27523,12.84454,-3.72374,-5.52214,-5.58908,-5.42441,-6.8,-5.6071,-0.27885,38.28564,47.31491,46.28615,45.3759,45.49892,44.89415,43.13791,42.76464,
2025-02-03,8.8,14.6,12.191667,89.166667,4.720833,136.5,546.0,0,38.0172,37.63227,37.86926,37.8766,37.61721,41.21107,55.34401,44.76414,24.88515,13.9655,12.76172,11.02767,11.09649,11.39921,11.50254,18.21999,45.57053,51.28833,51.11258,50.19483,50.33019,49.34512,42.97764,42.35877,
2025-02-04,9.1,16.2,12.925,81.833333,6.2,138.875,556.0,1,51.24886,46.62262,44.0,43.27224,44.87855,51.94541,59.33821,49.57169,20.78261,8.13865,0.99555,-0.52275,-1.64142,-1.67275,-0.67801,10.41206,47.31899,56.20312,55.09039,54.23478,54.42,52.97592,52.07818,47.76545,
2025-02-05,12.1,15.5,13.791667,86.5,8.375,39.375,151.0,2,40.23717,37.65699,37.55242,37.63605,38.82853,47.6008,53.83104,45.87655,21.23031,13.15213,8.3147,3.41068,1.75149,-4.86674,-6.61069,2.62396,38.88825,49.70541,50.83042,50.62243,51.68258,51.72259,50.3881,46.68414,
